"phecode","phecode_string","category_num","category","sex","icd10_only","leaf","phecode_num"
"SS_847.2","Kidney transplant",15,"Symptoms","Both",0,1,847.2
"SS_847.3","Liver transplant",15,"Symptoms","Both",0,1,847.3
"SS_847.4","Lung transplant",15,"Symptoms","Both",0,1,847.4
"SS_847.5","Pancreas transplant",15,"Symptoms","Both",0,1,847.5
"SS_847.6","Intestine transplant",15,"Symptoms","Both",0,1,847.6
"SS_847.7","Bone marrow transplant",15,"Symptoms","Both",0,1,847.7
"SS_847.8","Stem cell transplant",15,"Symptoms","Both",0,1,847.8
"SS_848","Nonspecific abnormal findings of other body structures",15,"Symptoms","Both",0,1,848
"SS_849","Lack of expected normal physiological development in childhood",15,"Symptoms","Both",0,0,849
"SS_849.1","Failure to thrive in childhood",15,"Symptoms","Both",0,1,849.1
"SS_849.3","Short stature",15,"Symptoms","Both",0,1,849.3
"SS_849.4","Arrest of bone development or growth",15,"Symptoms","Both",0,1,849.4
"NB_850","Disorders of newborn related to slow fetal growth and fetal malnutrition",16,"Neonatal","Both",0,0,850
"NB_850.1","Newborn light or small for gestational age",16,"Neonatal","Both",0,1,850.1
"NB_850.2","Newborn affected by fetal (intrauterine) malnutrition not light or small for gestational age",16,"Neonatal","Both",0,1,850.2
"NB_850.3","Newborn affected by slow intrauterine growth",16,"Neonatal","Both",0,1,850.3
"NB_851","Exceptionally large newborn baby",16,"Neonatal","Both",0,1,851
"NB_853","Cardiovascular disorders originating in the perinatal period",16,"Neonatal","Both",0,0,853
"NB_853.1","Neonatal cardiac failure*",16,"Neonatal","Both",1,1,853.1
"NB_853.2","Neonatal cardiac dysrhythmia",16,"Neonatal","Both",0,0,853.2
"NB_853.21","Neonatal tachycardia",16,"Neonatal","Both",0,1,853.21
"NB_853.22","Neonatal bradycardia",16,"Neonatal","Both",0,1,853.22
"NB_853.3","Neonatal hypertension*",16,"Neonatal","Both",1,1,853.3
"NB_853.4","Pulmonary hypertension of newborn*",16,"Neonatal","Both",1,1,853.4
"NB_853.5","Cardiac arrest of newborn",16,"Neonatal","Both",0,1,853.5
"NB_853.6","Persistent fetal circulation",16,"Neonatal","Both",0,1,853.6
"NB_854","Respiratory conditions of fetus and newborn",16,"Neonatal","Both",0,0,854
"NB_854.1","Respiratory distress of newborn",16,"Neonatal","Both",0,0,854.1
"NB_854.11","Respiratory distress syndrome of newborn",16,"Neonatal","Both",0,1,854.11
"NB_854.12","Transient tachypnea of newborn",16,"Neonatal","Both",0,1,854.12
"NB_854.2","Interstitial emphysema and related conditions of newborn",16,"Neonatal","Both",0,1,854.2
"NB_854.4","Atelectasis of newborn",16,"Neonatal","Both",0,1,854.4
"NB_854.5","Cyanotic attacks of newborn",16,"Neonatal","Both",0,1,854.5
"NB_854.6","Respiratory failure of newborn",16,"Neonatal","Both",0,1,854.6
"NB_854.7","Chronic respiratory disease arising in the perinatal period",16,"Neonatal","Both",0,0,854.7
"NB_854.71","Bronchopulmonary dysplasia originating in the perinatal period*",16,"Neonatal","Both",1,1,854.71
"NB_854.9","Apnea of newborn",16,"Neonatal","Both",0,1,854.9
"NB_856","Infections in newborn",16,"Neonatal","Both",0,0,856
"NB_856.1","Congenital viral diseases",16,"Neonatal","Both",0,0,856.1
"NB_856.11","Congenital cytomegalovirus infection",16,"Neonatal","Both",0,1,856.11
"NB_856.2","Bacterial infection of newborn",16,"Neonatal","Both",0,0,856.2
"NB_856.21","Bacterial sepsis of newborn",16,"Neonatal","Both",0,1,856.21
"NB_856.3","Neonatal candidiasis",16,"Neonatal","Both",0,1,856.3
"NB_856.4","Omphalitis of newborn",16,"Neonatal","Both",0,1,856.4
"NB_856.5","Neonatal urinary tract infection",16,"Neonatal","Both",0,1,856.5
"NB_856.6","Neonatal conjunctivitis and dacryocystitis",16,"Neonatal","Both",0,1,856.6
"NB_856.7","Congenital syphilis",16,"Neonatal","Both",0,1,856.7
"NB_856.8","Congenital pneumonia",16,"Neonatal","Both",0,1,856.8
"NB_857","Neonatal hemorrhages",16,"Neonatal","Both",0,0,857
"NB_857.1","Intracranial nontraumatic hemorrhage of newborn",16,"Neonatal","Both",0,0,857.1
"NB_857.11","Intraventricular nontraumatic hemorrhage of newborn [IVH]",16,"Neonatal","Both",0,1,857.11
"NB_857.2","Neonatal gastrointestinal hemorrhage",16,"Neonatal","Both",0,1,857.2
"NB_857.3","Neonatal cutaneous hemorrhage",16,"Neonatal","Both",0,1,857.3
"NB_857.4","Umbilical hemorrhage of newborn",16,"Neonatal","Both",0,1,857.4
"NB_857.5","Pulmonary hemorrhage in infants",16,"Neonatal","Both",0,0,857.5
"NB_857.51","Acute idiopathic pulmonary hemorrhage in infants",16,"Neonatal","Both",0,1,857.51
"NB_857.8","Newborn affected by fetal blood loss",16,"Neonatal","Both",0,1,857.8
"NB_858","Hemolytic Disease of the Newborn",16,"Neonatal","Both",0,0,858
"NB_858.1","Rh isoimmunization of newborn",16,"Neonatal","Both",0,1,858.1
"NB_858.2","ABO isoimmunization of newborn",16,"Neonatal","Both",0,1,858.2
"NB_859","Perinatal jaundice",16,"Neonatal","Both",0,0,859
"NB_859.1","Neonatal jaundice associated with preterm delivery",16,"Neonatal","Both",0,1,859.1
"NB_859.2","Neonatal jaundice from hepatocellular damage",16,"Neonatal","Both",0,1,859.2
"NB_859.3","Neonatal jaundice due to excessive hemolysis",16,"Neonatal","Both",0,1,859.3
"NB_860","Hematological disorders of newborn",16,"Neonatal","Both",0,0,860
"NB_860.1","Neonatal disorders of coagulation",16,"Neonatal","Both",0,0,860.1
"NB_860.11","Disseminated intravascular coagulation of newborn",16,"Neonatal","Both",0,1,860.11
"NB_860.12","Transient neonatal thrombocytopenia",16,"Neonatal","Both",0,1,860.12
"NB_860.2","Polycythemia neonatorum",16,"Neonatal","Both",0,1,860.2
"NB_860.3","Anemia in newborn",16,"Neonatal","Both",0,1,860.3
"NB_860.4","Transient neonatal neutropenia",16,"Neonatal","Both",0,1,860.4
"NB_861","Transitory disorders of carbohydrate metabolism specific to newborn",16,"Neonatal","Both",0,0,861
"NB_861.1","Neonatal diabetes mellitus",16,"Neonatal","Both",0,1,861.1
"NB_861.2","Neonatal hypoglycemia",16,"Neonatal","Both",0,1,861.2
"NB_862","Transitory neonatal disorders of calcium and magnesium metabolism",16,"Neonatal","Both",0,1,862
"NB_863","Transitory neonatal endocrine disorders",16,"Neonatal","Both",0,1,863
"NB_864","Transitory neonatal electrolyte and metabolic disturbances",16,"Neonatal","Both",0,0,864
"NB_864.1","Neonatal metabolic acidemia",16,"Neonatal","Both",0,1,864.1
"NB_864.2","Alkalosis of newborn*",16,"Neonatal","Both",1,1,864.2
"NB_864.3","Transitory electrolyte disturbances of newborn",16,"Neonatal","Both",0,0,864.3
"NB_864.31","Hyperchloremia of newborn*",16,"Neonatal","Both",1,1,864.31
"NB_864.32","Hypochloremia of newborn*",16,"Neonatal","Both",1,1,864.32
"NB_864.4","Transitory tyrosinemia of newborn*",16,"Neonatal","Both",1,1,864.4
"NB_864.5","Transitory hyperammonemia of newborn*",16,"Neonatal","Both",1,1,864.5
"NB_865","Neonatal disorders of digestive system",16,"Neonatal","Both",0,0,865
"NB_865.1","Intestinal obstruction of newborn",16,"Neonatal","Both",0,0,865.1
"NB_865.11","Meconium plug syndrome",16,"Neonatal","Both",0,1,865.11
"NB_865.12","Transitory ileus of newborn",16,"Neonatal","Both",0,1,865.12
"NB_865.2","Necrotizing enterocolitis [NEC] in newborn",16,"Neonatal","Both",0,1,865.2
"NB_865.3","Perinatal intestinal perforation",16,"Neonatal","Both",0,1,865.3
"NB_865.5","Noninfective neonatal diarrhea*",16,"Neonatal","Both",1,1,865.5
"NB_865.6","Congenital cirrhosis (of liver)*",16,"Neonatal","Both",1,1,865.6
"NB_865.7","Newborn esophageal reflux*",16,"Neonatal","Both",1,1,865.7
"NB_866","Disturbances of temperature regulation of newborn",16,"Neonatal","Both",0,0,866
"NB_866.1","Hypothermia of newborn",16,"Neonatal","Both",0,1,866.1
"NB_868","Conditions of integument specific to newborn",16,"Neonatal","Both",0,0,868
"NB_868.1","Sclerema neonatorum",16,"Neonatal","Both",0,1,868.1
"NB_868.2","Neonatal erythema toxicum*",16,"Neonatal","Both",1,1,868.2
"NB_868.3","Hydrops fetalis not due to hemolytic disease",16,"Neonatal","Both",0,1,868.3
"NB_868.4","Edema specific to newborn",16,"Neonatal","Both",0,1,868.4
"NB_868.5","Breast engorgement in newborn",16,"Neonatal","Both",0,1,868.5
"NB_868.7","Umbilical granuloma*",16,"Neonatal","Both",1,1,868.7
"NB_870","Disturbances of cerebral status of newborn",16,"Neonatal","Both",0,0,870
"NB_870.1","Convulsions of newborn",16,"Neonatal","Both",0,1,870.1
"NB_870.2","Neonatal cerebral ischemia*",16,"Neonatal","Both",1,1,870.2
"NB_870.3","Acquired periventricular cysts of newborn*",16,"Neonatal","Both",1,1,870.3
"NB_870.4","Neonatal cerebral leukomalacia",16,"Neonatal","Both",0,1,870.4
"NB_871","Feeding problems of newborn",16,"Neonatal","Both",0,0,871
"NB_871.1","Vomiting of newborn",16,"Neonatal","Both",0,1,871.1
"NB_871.2","Failure to thrive in newborn",16,"Neonatal","Both",0,1,871.2
"NB_871.4","Ankyloglossia",16,"Neonatal","Both",0,1,871.4
"NB_872","Other and ill-defined conditions originating in the perinatal period",16,"Neonatal","Both",0,0,872
"NB_872.1","Disorders of muscle tone of newborn*",16,"Neonatal","Both",1,0,872.1
"NB_872.11","Congenital hypertonia*",16,"Neonatal","Both",1,1,872.11
"NB_872.12","Congenital hypotonia*",16,"Neonatal","Both",1,1,872.12
"NB_872.13","Transient neonatal myasthenia gravis",16,"Neonatal","Both",0,1,872.13
"NB_872.2","Congenital renal failure*",16,"Neonatal","Both",1,1,872.2
"NB_872.4","Delayed separation of umbilical cord",16,"Neonatal","Both",0,1,872.4
"NB_872.5","Meconium staining",16,"Neonatal","Both",0,1,872.5
"NB_873","Retinopathy of prematurity",16,"Neonatal","Both",0,0,873
"NB_873.1","Retinopathy of prematurity, stage 0",16,"Neonatal","Both",0,1,873.1
"NB_873.2","Retinopathy of prematurity, stage 1",16,"Neonatal","Both",0,1,873.2
"NB_873.3","Retinopathy of prematurity, stage 2",16,"Neonatal","Both",0,1,873.3
"NB_873.4","Retinopathy of prematurity, stage 3",16,"Neonatal","Both",0,1,873.4
"NB_873.5","Retinopathy of prematurity, stage 4",16,"Neonatal","Both",0,1,873.5
"NB_873.6","Retinopathy of prematurity, stage 5",16,"Neonatal","Both",0,1,873.6
"NB_874","Neonatal obstruction of nasolacrimal duct",16,"Neonatal","Both",0,1,874
"NB_875","Newborn affected by maternal conditions",16,"Neonatal","Both",0,1,875
"NB_876","Newborn affected by maternal complications of pregnancy",16,"Neonatal","Both",0,1,876
"NB_877","Newborn affected by complications of placenta, cord and membranes",16,"Neonatal","Both",0,1,877
"NB_878","Newborn affected by other complications of labor and delivery",16,"Neonatal","Both",0,1,878
"NB_879","Newborn affected by noxious substances transmitted via placenta or breast milk",16,"Neonatal","Both",0,1,879
"NB_880","Birth trauma",16,"Neonatal","Both",0,1,880
"NB_881","Neonatal aspiration",16,"Neonatal","Both",0,1,881
"NB_882","Intrauterine hypoxia, birth asphyxia and fetal distress",16,"Neonatal","Both",0,0,882
"NB_882.1","Hypoxic ischemic encephalopathy [HIE]",16,"Neonatal","Both",0,1,882.1
"NB_885","Weeks gestation",16,"Neonatal","Both",0,0,885
"NB_885.1","Extremely preterm (<= 28 weeks)",16,"Neonatal","Both",0,0,885.1
"NB_885.11","Extremely preterm, <24 weeks",16,"Neonatal","Both",0,1,885.11
"NB_885.12","Extremely preterm, 24 weeks",16,"Neonatal","Both",0,1,885.12
"NB_885.13","Extremely preterm, 25-26 weeks",16,"Neonatal","Both",0,0,885.13
"NB_885.131","Extremely preterm, 25 weeks*",16,"Neonatal","Both",1,1,885.131
"NB_885.132","Extremely preterm, 26 weeks*",16,"Neonatal","Both",1,1,885.132
"NB_885.14","Extremely preterm, 27-28 weeks",16,"Neonatal","Both",0,0,885.14
"NB_885.141","Extremely preterm, 27 weeks*",16,"Neonatal","Both",1,1,885.141
"NB_885.142","Extremely preterm, 28 weeks*",16,"Neonatal","Both",1,1,885.142
"NB_885.2","Very preterm (29 to 32 weeks)*",16,"Neonatal","Both",1,0,885.2
"NB_885.21","Very preterm, 29-30 weeks",16,"Neonatal","Both",0,0,885.21
"NB_885.211","Very preterm, 29 weeks*",16,"Neonatal","Both",1,1,885.211
"NB_885.212","Very preterm, 30 weeks*",16,"Neonatal","Both",1,1,885.212
"NB_885.22","Very preterm, 31-32 weeks",16,"Neonatal","Both",0,0,885.22
"NB_885.221","Very preterm, 31 weeks*",16,"Neonatal","Both",1,1,885.221
"NB_885.222","Very preterm, 32 weeks*",16,"Neonatal","Both",1,1,885.222
"NB_885.3","Moderate to late preterm (33 to 37 weeks)",16,"Neonatal","Both",0,0,885.3
"NB_885.31","Moderate to late preterm, 33-34 weeks",16,"Neonatal","Both",0,0,885.31
"NB_885.311","Moderate to late preterm, 33 weeks*",16,"Neonatal","Both",1,1,885.311
"NB_885.312","Moderate to late preterm, 34 weeks*",16,"Neonatal","Both",1,1,885.312
"NB_885.32","Moderate to late preterm, 35-36 weeks",16,"Neonatal","Both",0,0,885.32
"NB_885.321","Moderate to late preterm, 35 weeks*",16,"Neonatal","Both",1,1,885.321
"NB_885.322","Moderate to late preterm, 36 weeks*",16,"Neonatal","Both",1,1,885.322
"NB_885.4","Term",16,"Neonatal","Both",0,1,885.4
"NB_885.5","Post-term infant (>40 weeks)",16,"Neonatal","Both",0,1,885.5
"NB_886","Birthweight",16,"Neonatal","Both",0,0,886
"NB_886.1","Extremely low birthweight (<1,000 g)",16,"Neonatal","Both",0,0,886.1
"NB_886.11","Extremely low birthweight, <500 grams",16,"Neonatal","Both",0,1,886.11
"NB_886.12","Extremely low birthweight, 500-749 grams",16,"Neonatal","Both",0,1,886.12
"NB_886.13","Extremely low birthweight, 750-999 grams",16,"Neonatal","Both",0,1,886.13
"NB_886.2","Very low birthweight (1,000 - 1,500 g)",16,"Neonatal","Both",0,0,886.2
"NB_886.21","Very low birthweight, 1,000-1,249 grams",16,"Neonatal","Both",0,1,886.21
"NB_886.22","Very low birthweight, 1,250-1,499 grams",16,"Neonatal","Both",0,1,886.22
"NB_886.3","Low birthweight (1,500 - 2,500 g)",16,"Neonatal","Both",0,0,886.3
"NB_886.31","Low birthweight, 1,500-1,749 grams",16,"Neonatal","Both",0,1,886.31
"NB_886.32","Low birthweight, 1,750-1,999 grams",16,"Neonatal","Both",0,1,886.32
"NB_886.33","Low birthweight, 2,000-2,499 grams",16,"Neonatal","Both",0,1,886.33
"NB_886.4","Birthweight 2,500+ grams",16,"Neonatal","Both",0,1,886.4
"NB_887","Abnormal findings on neonatal screening",16,"Neonatal","Both",0,1,887
"NB_889","Nonspecific symptoms peculiar to infancy",16,"Neonatal","Both",0,0,889
"NB_889.1","Fussy infant",16,"Neonatal","Both",0,1,889.1
"NB_889.2","Apparent life threatening event in infant (ALTE)",16,"Neonatal","Both",0,1,889.2
"NB_889.4","Teething syndrome",16,"Neonatal","Both",0,1,889.4
"PP_900","Spontaneous abortion or history of recurrent pregnancy loss",17,"Pregnancy","Female",0,0,900
"PP_900.1","Spontaneous abortion",17,"Pregnancy","Female",0,1,900.1
"PP_900.2","Recurrent pregnancy loss",17,"Pregnancy","Female",0,1,900.2
"PP_901","Abnormal products of conception",17,"Pregnancy","Female",0,0,901
"PP_901.1","Ectopic pregnancy",17,"Pregnancy","Female",0,0,901.1
"PP_901.11","Abdominal pregnancy",17,"Pregnancy","Female",0,1,901.11
"PP_901.12","Tubal pregnancy",17,"Pregnancy","Female",0,1,901.12
"PP_901.13","Ovarian pregnancy",17,"Pregnancy","Female",0,1,901.13
"PP_901.2","Hydatidiform mole",17,"Pregnancy","Female",0,1,901.2
"PP_901.3","Missed abortion",17,"Pregnancy","Female",0,1,901.3
"PP_901.4","Papyraceous fetus",17,"Pregnancy","Female",0,1,901.4
"PP_902","Intrauterine death",17,"Pregnancy","Female",0,1,902
"PP_903","Preterm labor (including history of)",17,"Pregnancy","Female",0,0,903
"PP_903.1","Preterm labor with preterm delivery",17,"Pregnancy","Female",0,1,903.1
"PP_903.2","Threatened premature labor",17,"Pregnancy","Female",0,1,903.2
"PP_904","Bleeding in pregnancy",17,"Pregnancy","Female",0,0,904
"PP_904.1","Hemorrhage in early pregnancy",17,"Pregnancy","Female",0,0,904.1
"PP_904.11","Threatened abortion",17,"Pregnancy","Female",0,1,904.11
"PP_904.2","Spotting complicating pregnancy",17,"Pregnancy","Female",0,1,904.2
"PP_904.3","Antepartum hemorrhage",17,"Pregnancy","Female",0,1,904.3
"PP_905","Premature rupture of membranes",17,"Pregnancy","Female",0,1,905
"PP_906","Cervical shortening and incompetence",17,"Pregnancy","Female",0,1,906
"PP_907","Placental disorders",17,"Pregnancy","Female",0,0,907
"PP_907.1","Placenta previa",17,"Pregnancy","Female",0,1,907.1
"PP_907.2","Low lying placenta*",17,"Pregnancy","Female",1,1,907.2
"PP_907.3","Premature separation of placenta [abruptio placentae]",17,"Pregnancy","Female",0,1,907.3
"PP_907.4","Placenta accreta*",17,"Pregnancy","Female",1,1,907.4
"PP_907.6","Malformation of placenta*",17,"Pregnancy","Female",1,1,907.6
"PP_907.7","Placental infarction*",17,"Pregnancy","Female",1,1,907.7
"PP_907.8","Placental transfusion syndromes*",17,"Pregnancy","Female",1,1,907.8
"PP_908","Edema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium",17,"Pregnancy","Female",0,0,908
"PP_908.1","Preeclampsia and eclampsia",17,"Pregnancy","Female",0,0,908.1
"PP_908.12","Severe pre-eclampsia",17,"Pregnancy","Female",0,1,908.12
"PP_908.13","Eclampsia",17,"Pregnancy","Female",0,1,908.13
"PP_908.14","HELLP syndrome*",17,"Pregnancy","Female",1,1,908.14
"PP_908.2","Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",17,"Pregnancy","Female",0,1,908.2
"PP_908.3","Gestational [pregnancy-induced] hypertension without significant proteinuria",17,"Pregnancy","Female",0,1,908.3
"PP_908.4","Gestational edema and proteinuria*",17,"Pregnancy","Female",1,1,908.4
"PP_909","Diabetes mellitus or abnormal glucose in pregnancy, childbirth, and the puerperium",17,"Pregnancy","Female",0,0,909
"PP_909.1","Gestational diabetes mellitus*",17,"Pregnancy","Female",1,1,909.1
"PP_909.2","Pre-existing diabetes mellitus in pregnancy*",17,"Pregnancy","Female",1,1,909.2
"PP_909.3","Abnormal glucose complicating pregnancy",17,"Pregnancy","Female",0,1,909.3
"PP_910","Obesity or excessive weight gain in pregnancy",17,"Pregnancy","Female",0,0,910
"PP_910.1","Excessive weight gain in pregnancy",17,"Pregnancy","Female",0,1,910.1
"PP_911","Excessive vomiting in pregnancy",17,"Pregnancy","Female",0,0,911
"PP_911.1","Hyperemesis gravidarum",17,"Pregnancy","Female",0,1,911.1
"PP_912","Venous complications in pregnancy",17,"Pregnancy","Female",0,0,912
"PP_912.1","Varicose veins in pregnancy",17,"Pregnancy","Female",0,1,912.1
"PP_912.2","Thrombotic conditions of pregnancy",17,"Pregnancy","Female",0,0,912.2
"PP_912.21","Deep phlebothrombosis [DVT] of pregnancy",17,"Pregnancy","Female",0,1,912.21
"PP_913","Obstetrical embolism",17,"Pregnancy","Female",0,1,913
"PP_914","Anemia in pregnancy",17,"Pregnancy","Female",0,1,914
"PP_916","Maternal infections and carrier state in pregnancy",17,"Pregnancy","Female",0,0,916
"PP_916.1","Infections of genitourinary tract in pregnancy",17,"Pregnancy","Female",0,1,916.1
"PP_916.2","Viral diseases complicating pregnancy, childbirth, or the puerperium",17,"Pregnancy","Female",0,0,916.2
"PP_916.21","Viral hepatitis complicating pregnancy*",17,"Pregnancy","Female",1,1,916.21
"PP_916.4","Streptococcus B carrier",17,"Pregnancy","Female",0,1,916.4
"PP_916.6","Syphilis complicating pregnancy",17,"Pregnancy","Female",0,1,916.6
"PP_916.7","Gonorrhea complicating pregnancy",17,"Pregnancy","Female",0,1,916.7
"PP_917","Liver and biliary tract disorders in pregnancy",17,"Pregnancy","Female",0,1,917
"PP_918","Pregnancy related renal disease",17,"Pregnancy","Female",0,1,918
"PP_919","Peripheral neuritis in pregnancy",17,"Pregnancy","Female",0,1,919
"PP_920","Problems associated with amniotic cavity and membranes",17,"Pregnancy","Female",0,0,920
"PP_920.1","Polyhydramnios",17,"Pregnancy","Female",0,1,920.1
"PP_920.2","Oligohydramnios",17,"Pregnancy","Female",0,1,920.2
"PP_920.3","Infection of amniotic cavity",17,"Pregnancy","Female",0,0,920.3
"PP_920.31","Chorioamnionitis*",17,"Pregnancy","Female",1,1,920.31
"PP_922","Endocrine, nutritional and metabolic diseases complicating pregnancy",17,"Pregnancy","Female",0,0,922
"PP_922.1","Low weight gain in pregnancy*",17,"Pregnancy","Female",1,1,922.1
"PP_922.2","Thyroid dysfunction complicating pregnancy, childbirth, or the puerperium",17,"Pregnancy","Female",0,1,922.2
"PP_923","Maternal hypotension syndrome",17,"Pregnancy","Female",0,1,923
"PP_924","Cardiovascular disorders complicating pregnancy, childbirth, or the puerperium",17,"Pregnancy","Female",0,1,924
"PP_926","Mental disorders complicating pregnancy, childbirth and the puerperium",17,"Pregnancy","Female",0,0,926
"PP_926.1","Postpartum mood disturbance*",17,"Pregnancy","Female",1,0,926.1
"PP_926.11","Postpartum depression*",17,"Pregnancy","Female",1,1,926.11
"PP_927","Drugs and alcohol during pregnancy",17,"Pregnancy","Female",0,0,927
"PP_927.1","Alcohol use during pregnancy*",17,"Pregnancy","Female",1,1,927.1
"PP_927.2","Tobacco use during pregnancy",17,"Pregnancy","Female",0,1,927.2
"PP_927.3","Other drug use during pregnancy",17,"Pregnancy","Female",0,1,927.3
"PP_928","Poor fetal growth and uterine size date discrepancy",17,"Pregnancy","Female",0,0,928
"PP_928.1","Uterine size date discrepancy",17,"Pregnancy","Female",0,1,928.1
"PP_928.2","Placental insufficiency, known or suspected*",17,"Pregnancy","Female",1,1,928.2
"PP_929","Excessive fetal growth",17,"Pregnancy","Female",0,1,929
"PP_930","Maternal care for abnormality of pelvic organs",17,"Pregnancy","Female",0,0,930
"PP_930.3","Abnormalities of gravid uterus",17,"Pregnancy","Female",0,0,930.3
"PP_930.31","Maternal care for retroversion of gravid uterus",17,"Pregnancy","Female",0,1,930.31
"PP_932","Known or suspected fetal abnormality affecting management of mother",17,"Pregnancy","Female",0,0,932
"PP_932.1","Abnormality in fetal heart rate or rhythm",17,"Pregnancy","Female",0,0,932.1
"PP_932.11","Abnormality in fetal heart rate and rhythm complicating labor and delivery*",17,"Pregnancy","Female",1,1,932.11
"PP_932.2","Central nervous system malformation in fetus affecting management of mother",17,"Pregnancy","Female",0,1,932.2
"PP_932.3","Genetic disease in fetus affecting management of mother",17,"Pregnancy","Female",0,1,932.3
"PP_932.4","Decreased fetal movements, affecting management of mother",17,"Pregnancy","Female",0,1,932.4
"PP_932.5","Fetal hematologic conditions",17,"Pregnancy","Female",0,1,932.5
"PP_932.6","Maternal care for hydrops fetalis*",17,"Pregnancy","Female",1,1,932.6
"PP_935","Rhesus isoimmunization affecting management of mother",17,"Pregnancy","Female",0,1,935
"PP_937","Abnormal findings on antenatal screening of mother",17,"Pregnancy","Female",0,1,937
"PP_938","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium",17,"Pregnancy","Female",0,0,938
"PP_938.1","Pruritic urticarial papules and plaques of pregnancy (PUPPP)*",17,"Pregnancy","Female",1,1,938.1
"PP_940","Malposition and malpresentation of fetus",17,"Pregnancy","Female",0,0,940
"PP_940.1","Maternal care for breech presentation",17,"Pregnancy","Female",0,1,940.1
"PP_940.2","Maternal care for transverse and oblique lie",17,"Pregnancy","Female",0,1,940.2
"PP_940.3","Maternal care for face, brow and chin presentation",17,"Pregnancy","Female",0,1,940.3
"PP_941","Abnormal forces of labor",17,"Pregnancy","Female",0,0,941
"PP_941.1","Uterine inertia",17,"Pregnancy","Female",0,1,941.1
"PP_941.2","Precipitate labor",17,"Pregnancy","Female",0,1,941.2
"PP_941.3","Hypertonic, incoordinate, and prolonged uterine contractions",17,"Pregnancy","Female",0,1,941.3
"PP_941.4","Long labor",17,"Pregnancy","Female",0,1,941.4
"PP_941.5","False labor",17,"Pregnancy","Female",0,1,941.5
"PP_944","Late pregnancy",17,"Pregnancy","Female",0,1,944
"PP_945","Rupture of uterus",17,"Pregnancy","Female",0,0,945
"PP_945.2","Rupture of uterus during labor",17,"Pregnancy","Female",0,1,945.2
"PP_945.3","Postpartum hemorrhage",17,"Pregnancy","Female",0,1,945.3
"PP_947","Umbilical cord complications",17,"Pregnancy","Female",0,0,947
"PP_947.1","Prolapse of cord complicating labor and delivery",17,"Pregnancy","Female",0,1,947.1
"PP_947.2","Short cord complicating labor and delivery",17,"Pregnancy","Female",0,1,947.2
"PP_947.3","Labor and delivery complicated by vasa previa",17,"Pregnancy","Female",0,1,947.3
"PP_947.4","Cord entanglement complicating labor and delivery",17,"Pregnancy","Female",0,1,947.4
"PP_947.5","Vascular lesions of cord complicating labor and delivery",17,"Pregnancy","Female",0,1,947.5
"PP_947.6","Velamentous insertion of umbilical cord*",17,"Pregnancy","Female",1,1,947.6
"PP_949","Complications of labor and delivery NEC",17,"Pregnancy","Female",0,0,949
"PP_949.1","Retained placenta or membranes",17,"Pregnancy","Female",0,1,949.1
"PP_949.2","Hypotension syndrome or shock during or following labor and delivery",17,"Pregnancy","Female",0,1,949.2
"PP_949.3","Postpartum acute kidney failure",17,"Pregnancy","Female",0,1,949.3
"PP_949.4","Maternal pyrexia during labor",17,"Pregnancy","Female",0,1,949.4
"PP_950","Puerperal infection or fever",17,"Pregnancy","Female",0,1,950
"PP_952","Other complications of the puerperium NEC",17,"Pregnancy","Female",0,0,952
"PP_952.5","Peripartum cardiomyopathy",17,"Pregnancy","Female",0,1,952.5
"PP_954","Disorders of the breast associated with childbirth and disorders of lactation",17,"Pregnancy","Female",0,0,954
"PP_954.2","Disorders of lactation",17,"Pregnancy","Female",0,1,954.2
"GE_960","Chromosomal anomalies",18,"Genetic","Both",0,0,960
"GE_960.1","Trisomies",18,"Genetic","Both",0,0,960.1
"GE_960.11","Down syndrome",18,"Genetic","Both",0,1,960.11
"GE_960.12","Trisomy 13 (Patau's syndrome)",18,"Genetic","Both",0,1,960.12
"GE_960.13","Trisomy 18 (Edwards' syndrome)",18,"Genetic","Both",0,1,960.13
"GE_960.14","Other whole chromosome trisomy*",18,"Genetic","Both",1,1,960.14
"GE_960.15","Partial trisomy*",18,"Genetic","Both",1,1,960.15
"GE_960.16","Duplications with other complex rearrangements*",18,"Genetic","Both",1,1,960.16
"GE_960.17","Marker chromosomes*",18,"Genetic","Both",1,1,960.17
"GE_960.18","Triploidy and polyploidy*",18,"Genetic","Both",1,1,960.18
"GE_960.2","Monosomies and chromosomal deletions",18,"Genetic","Both",0,0,960.2
"GE_960.21","DiGeorge/Velo-cardio-facial syndrome",18,"Genetic","Both",0,1,960.21
"GE_960.22","Williams syndrome*",18,"Genetic","Both",1,1,960.22
"GE_960.23","Whole chromosome monosomy*",18,"Genetic","Both",1,1,960.23
"GE_960.24","Deletion of short arm of chromosome 4*",18,"Genetic","Both",1,1,960.24
"GE_960.25","Deletion of short arm of chromosome 5 [Cri-du-chat syndrome]",18,"Genetic","Both",0,1,960.25
"GE_960.26","Ring chromosome*",18,"Genetic","Both",1,1,960.26
"GE_960.28","Other chromosomal microdeletions",18,"Genetic","Both",0,1,960.28
"GE_960.3","Sex chromosome anomalies",18,"Genetic","Both",0,0,960.3
"GE_960.31","Turner's syndrome",18,"Genetic","Both",0,1,960.31
